"scenario","model","Mutation_Rates1","Mutation_Rates2","Mutation_Rates3","Mutation_Rates4","Mutation_Rates5","W.T.Parameters1","W.T.Parameters2","W.T.Parameters3","W.T.Parameters4","W.T.Parameters5","Sexual_Effects1","Sexual_Effects2","Sexual_Effects3","Sexual_Effects4","Sexual_Effects5","Costs1","Costs2","Costs3","Costs4","Costs5","Efficacies1","Efficacies2","Efficacies3","Efficacies4","Efficacies5","Control_Effects1","Control_Effects2","Control_Effects3","Control_Effects4","Control_Effects5","Fungicide_1","Fungicide_2","Fungicide_3","Fungicide_4","Fungicide_5","Num_fung","Lethality","Selfishness","Fecundity_Inhibition","Infection_Inhibition","Growth_Inhibition","Sex_Inhibition","Survival_Inhibition","Inoculum","GeneDrive_1","GeneDrive_2","GeneDrive_3","GeneDrive_4","GeneDrive_5","Num_drive","Infection_Yield","Number_of_Generations","pre_yield","peak_yield","yield_40","yield_50","mean_21_40","mean_41_50","mean_21_50","Freq20_A","Freq20_B","Freq20_C","Freq20_D","Freq20_E","Freq20_F","Freq40_A","Freq40_B","Freq40_C","Freq40_D","Freq40_E","Freq40_F","Freq50_A","Freq50_B","Freq50_C","Freq50_D","Freq50_E","Freq50_F"
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.9,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.9179084831881,0.89984487534459,0.880818983494107,0.944448377083519,0.902028781357244,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.89368298791363,0.982814915412272,0.178479147305465,0.776319281543871,0.898459036428586,0.221252612048922,0.887551940042842,0.980210788637428,0.144182519238674,0.710696333620393,0.892570327496148,0.119164457555867
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.95,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.918521033814323,0.899123820856581,0.881331287343432,0.944438837068913,0.902367137251926,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.89362168296448,0.982809452528889,0.178478867923741,0.77579474688839,0.898400173983873,0.261439311756209,0.887516059389046,0.980207728839594,0.144182395205071,0.710509498548563,0.892535854493704,0.169688726962575
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.975,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.91852747037721,0.897311510385234,0.881516779387722,0.943896502955103,0.902310020576849,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.893593527251904,0.98280694313982,0.178478739614309,0.775640703488654,0.898373140040495,0.282257713182838,0.887500502355624,0.980206401763647,0.144182341427873,0.710904991700586,0.892520907788431,0.197335196651019
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.99,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.918442712862397,0.895828122217939,0.881606491360479,0.94342050014475,0.902211160955236,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.893577439956786,0.982805509195067,0.178478666303264,0.775580714990439,0.898357693688002,0.294887336567898,0.887491883654164,0.980205666398983,0.14418231163528,0.711270486179198,0.892512627213304,0.214354255793541
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,1,10,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.918351239895945,0.894692065384929,0.881657597517564,0.943045981448342,0.902120392161157,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.893567048445666,0.982804582874911,0.178478618948741,0.775553570634478,0.898347716190285,0.303343495478375,0.88748641899682,0.980205200074711,0.144182292745547,0.711560059648147,0.892507376943706,0.225805203141021
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.858921951778139,0.741268601311933,0.861934821826632,0.869440058361415,0.864436567338226,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.894628608381473,0.982899101965109,0.178483458006863,0.795985505878314,0.89936696142754,0.00615602434747088,0.888138493166398,0.980260766547717,0.144184547842714,0.757361280887755,0.893133857213757,7.5319390004185e-05
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.1,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.860179226822,0.743343744063212,0.862397121347327,0.870696160372,0.865163467688885,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.89461303195987,0.982897717708047,0.178483387001712,0.795623939240903,0.899352006433673,0.00645198521193027,0.888129407057319,0.980259993414798,0.144184516407578,0.756715643550237,0.893125128011229,8.21624325796435e-05
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.2,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.863966597584941,0.749725019263668,0.863768166747714,0.874510214610815,0.867348849368748,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.894566307595347,0.982893564998001,0.17848317401609,0.794532479158172,0.899307146017556,0.00742610382520257,0.888102125101185,0.980257671918068,0.144184422026222,0.754749840648641,0.893098917651662,0.00010673344189843
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.3,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.870302712752846,0.760890606319144,0.865994905075933,0.881011978371938,0.871000596174601,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.894488501618783,0.982886648627171,0.17848281937403,0.792693390090427,0.899232443453535,0.00937702771110127,0.88805658750407,0.980253796703234,0.144184264508887,0.751375868397949,0.893055168534871,0.000165463136776438
1,8,0.001,0.001,0.001,0.001,0.001,1.3,0.9,1.5,0.4,0.9,0.909090909090909,1,1,1,1.1,0.05,0.2,0.2,0.05,0.05,NA,0.01,0.01,NA,NA,NA,0.2,0.2,NA,NA,0,1,1,0,0,2,0.4,20,NA,0,NA,NA,NA,50,0,1,0,0,0,1,0.1,5,0.559458157253575,0.725354659723613,0.879116297173742,0.777655998818846,0.868970738461245,0.890378390578503,0.87610662250033,0.926075865822146,0.995072146815174,0.993592317398699,0.892157182132151,0.929490083621898,0.924218001179519,0.894379934015235,0.982876995304968,0.178482324567242,0.790087858740869,0.899128205311461,0.0129564781621275,0.887992738233097,0.980248362554751,0.144184043689045,0.746444152697514,0.892993826567133,0.00030697581742127
